Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Acceleration X,Acceleration Y,Acceleration Z,Velocity X,Velocity Y,Velocity Z,Displacement X,DIsplacement Y,Displacement Z
874,185,-8734,1261,195,-12811,-0.07,0.39,-43.17,-0.23,-0.05,-32.77,-0.04,-0.02,-12.78
818,394,-8761,1207,400,-12838,-0.44,0.8,-43.22,-0.24,-0.04,-33.63,-0.04,-0.02,-13.45
824,345,-8742,1215,352,-12818,-0.38,0.69,-43.17,-0.24,-0.04,-33.63,-0.04,-0.02,-13.45
858,91,-8710,1250,101,-12786,-0.03,0.17,-43.1,-0.24,-0.04,-33.63,-0.04,-0.02,-13.45
1000,-24,-8727,1393,-12,-12803,0.39,0.06,-43.18,-0.24,-0.04,-33.63,-0.04,-0.02,-13.45
1077,249,-8738,1471,254,-12814,0.25,0.75,-43.22,-0.24,-0.04,-33.63,-0.04,-0.02,-13.45
786,204,-8743,1186,207,-12819,-0.37,0.34,-43.16,-0.24,-0.04,-33.63,-0.04,-0.02,-13.45
585,-10,-8729,992,-4,-12804,-0.59,-0.35,-43.08,-0.24,-0.04,-33.63,-0.04,-0.02,-13.45
639,80,-8738,1046,82,-12813,-0.58,-0.09,-43.12,-0.24,-0.04,-33.63,-0.04,-0.02,-13.45
874,256,-8739,1277,252,-12814,-0.26,0.57,-43.17,-0.24,-0.04,-34.5,-0.05,-0.02,-14.15
948,419,-8738,1350,411,-12813,-0.28,1.02,-43.18,-0.24,-0.04,-34.5,-0.05,-0.02,-14.15
771,467,-8731,1176,460,-12806,-0.72,0.92,-43.13,-0.24,-0.04,-34.5,-0.05,-0.02,-14.15
563,294,-8724,973,292,-12798,-0.99,0.3,-43.06,-0.24,-0.04,-34.5,-0.05,-0.02,-14.15
467,-17,-8711,880,-9,-12785,-0.86,-0.51,-43.01,-0.24,-0.04,-34.5,-0.05,-0.02,-14.15
615,21,-8708,1026,31,-12782,-0.57,-0.28,-43.04,-0.24,-0.04,-34.5,-0.05,-0.02,-14.15
695,260,-8715,1102,267,-12790,-0.63,0.34,-43.07,-0.24,-0.04,-34.5,-0.05,-0.02,-14.15
541,144,-8731,948,152,-12806,-0.84,-0.07,-43.08,-0.24,-0.04,-34.5,-0.05,-0.02,-14.15
570,188,-8738,977,197,-12813,-0.82,0.05,-43.1,-0.26,-0.03,-35.36,-0.05,-0.02,-14.85
745,157,-8735,1149,167,-12810,-0.4,0.16,-43.13,-0.26,-0.03,-35.36,-0.05,-0.02,-14.85
809,14,-8732,1212,27,-12807,-0.11,-0.09,-43.14,-0.26,-0.03,-35.36,-0.05,-0.02,-14.85
836,132,-8753,1239,143,-12828,-0.17,0.2,-43.2,-0.26,-0.03,-35.36,-0.05,-0.02,-14.85
810,298,-8740,1213,305,-12815,-0.4,0.55,-43.16,-0.26,-0.03,-35.36,-0.05,-0.02,-14.85
655,133,-8741,1061,142,-12816,-0.58,0.02,-43.13,-0.26,-0.03,-35.36,-0.05,-0.02,-14.85
520,-1,-8731,928,10,-12806,-0.74,-0.41,-43.07,-0.26,-0.03,-35.36,-0.05,-0.02,-14.85
676,203,-8746,1081,211,-12821,-0.61,0.21,-43.14,-0.26,-0.03,-35.36,-0.05,-0.02,-14.85
732,281,-8750,1135,287,-12825,-0.56,0.45,-43.17,-0.26,-0.03,-36.22,-0.06,-0.02,-15.58
653,183,-8760,1057,192,-12835,-0.63,0.14,-43.17,-0.26,-0.03,-36.22,-0.06,-0.02,-15.58
664,156,-8772,1069,167,-12847,-0.58,0.08,-43.2,-0.26,-0.03,-36.22,-0.06,-0.02,-15.58
788,2,-8755,1195,17,-12830,-0.16,-0.15,-43.19,-0.26,-0.03,-36.22,-0.06,-0.02,-15.58
919,-55,-8696,1326,-39,-12771,0.19,-0.15,-43.08,-0.26,-0.03,-36.22,-0.06,-0.02,-15.58
871,165,-8716,1279,175,-12791,-0.14,0.3,-43.12,-0.26,-0.03,-36.22,-0.06,-0.02,-15.58
564,185,-8756,977,190,-12830,-0.88,0.06,-43.14,-0.26,-0.03,-36.22,-0.06,-0.02,-15.58
418,194,-8761,835,199,-12835,-1.22,-0.05,-43.12,-0.26,-0.03,-36.22,-0.06,-0.02,-15.58
483,102,-8731,899,107,-12805,-0.98,-0.18,-43.06,-0.28,-0.03,-37.09,-0.06,-0.02,-16.32
655,173,-8731,1066,177,-12806,-0.65,0.15,-43.1,-0.28,-0.03,-37.09,-0.06,-0.02,-16.32
836,572,-8747,1242,570,-12822,-0.61,1.23,-43.18,-0.28,-0.03,-37.09,-0.06,-0.02,-16.32
703,502,-8764,1110,501,-12839,-0.85,0.95,-43.19,-0.28,-0.03,-37.09,-0.06,-0.02,-16.32
447,89,-8744,859,98,-12818,-1.03,-0.24,-43.08,-0.28,-0.03,-37.09,-0.06,-0.02,-16.32
563,53,-8729,975,67,-12803,-0.72,-0.24,-43.07,-0.28,-0.03,-37.09,-0.06,-0.02,-16.32
674,53,-8711,1083,68,-12786,-0.46,-0.14,-43.06,-0.28,-0.03,-37.09,-0.06,-0.02,-16.32
754,81,-8734,1160,97,-12809,-0.3,0,-43.13,-0.28,-0.03,-37.09,-0.06,-0.02,-16.32
805,278,-8745,1210,291,-12820,-0.36,0.5,-43.17,-0.29,-0.02,-37.95,-0.07,-0.02,-17.08
661,239,-8753,1068,251,-12828,-0.67,0.28,-43.16,-0.29,-0.02,-37.95,-0.07,-0.02,-17.08
535,156,-8739,946,170,-12814,-0.88,-0.03,-43.1,-0.29,-0.02,-37.95,-0.07,-0.02,-17.08
565,166,-8741,977,181,-12815,-0.83,0.01,-43.1,-0.29,-0.02,-37.95,-0.07,-0.02,-17.08
567,49,-8750,981,65,-12824,-0.73,-0.26,-43.12,-0.29,-0.02,-37.95,-0.07,-0.02,-17.08
552,34,-8724,968,50,-12798,-0.75,-0.3,-43.06,-0.29,-0.02,-37.95,-0.07,-0.02,-17.08
590,291,-8738,1007,302,-12812,-0.91,0.32,-43.11,-0.29,-0.02,-37.95,-0.07,-0.02,-17.08
633,487,-8760,1051,495,-12834,-1.01,0.8,-43.17,-0.29,-0.02,-37.95,-0.07,-0.02,-17.08
552,110,-8732,973,123,-12805,-0.84,-0.14,-43.08,-0.3,-0.02,-38.82,-0.08,-0.02,-17.86
550,36,-8731,973,54,-12804,-0.79,-0.33,-43.07,-0.3,-0.02,-38.82,-0.08,-0.02,-17.86
593,222,-8714,1016,238,-12787,-0.86,0.13,-43.05,-0.3,-0.02,-38.82,-0.08,-0.02,-17.86
399,85,-8736,823,103,-12809,-1.17,-0.36,-43.05,-0.3,-0.02,-38.82,-0.08,-0.02,-17.86
379,95,-8729,803,116,-12802,-1.21,-0.37,-43.03,-0.3,-0.02,-38.82,-0.08,-0.02,-17.86
601,245,-8744,1020,266,-12818,-0.84,0.17,-43.12,-0.3,-0.02,-38.82,-0.08,-0.02,-17.86
801,85,-8716,1215,110,-12790,-0.22,-0.01,-43.1,-0.3,-0.02,-38.82,-0.08,-0.02,-17.86
917,22,-8731,1328,49,-12805,0.11,-0.06,-43.16,-0.3,-0.02,-38.82,-0.08,-0.02,-17.86
941,185,-8718,1353,210,-12792,0.02,0.34,-43.14,-0.32,-0.02,-39.68,-0.08,-0.02,-18.65
898,74,-8731,1312,98,-12805,0,0.05,-43.16,-0.32,-0.02,-39.68,-0.08,-0.02,-18.65
945,100,-8723,1361,124,-12797,0.07,0.15,-43.15,-0.32,-0.02,-39.68,-0.08,-0.02,-18.65
946,306,-8738,1364,325,-12812,-0.12,0.63,-43.19,-0.32,-0.02,-39.68,-0.08,-0.02,-18.65
746,302,-8744,1168,317,-12817,-0.6,0.46,-43.16,-0.32,-0.02,-39.68,-0.08,-0.02,-18.65
415,238,-8753,843,253,-12826,-1.3,0,-43.1,-0.32,-0.02,-39.68,-0.08,-0.02,-18.65
263,186,-8764,696,203,-12836,-1.61,-0.28,-43.08,-0.32,-0.02,-39.68,-0.08,-0.02,-18.65
266,93,-8765,699,114,-12837,-1.51,-0.5,-43.08,-0.32,-0.02,-39.68,-0.08,-0.02,-18.65
415,76,-8749,844,100,-12821,-1.14,-0.4,-43.08,-0.33,-0.02,-40.54,-0.09,-0.02,-19.46
698,208,-8733,1120,233,-12806,-0.59,0.15,-43.12,-0.33,-0.02,-40.54,-0.09,-0.02,-19.46
909,127,-8726,1324,157,-12800,-0.01,0.15,-43.15,-0.33,-0.02,-40.54,-0.09,-0.02,-19.46
1188,-14,-8719,1595,21,-12794,0.78,0.07,-43.2,-0.33,-0.02,-40.54,-0.09,-0.02,-19.46
1278,-9,-8685,1682,27,-12760,1,0.17,-43.14,-0.33,-0.02,-40.54,-0.09,-0.02,-19.46
1158,79,-8705,1561,112,-12780,0.65,0.27,-43.16,-0.33,-0.02,-40.54,-0.09,-0.02,-19.46
1078,183,-8709,1482,213,-12784,0.37,0.44,-43.16,-0.33,-0.02,-40.54,-0.09,-0.02,-19.46
1077,209,-8702,1480,237,-12777,0.35,0.51,-43.14,-0.33,-0.02,-40.54,-0.09,-0.02,-19.46
1058,199,-8714,1461,226,-12789,0.31,0.48,-43.16,-0.33,-0.02,-41.4,-0.1,-0.02,-20.29
949,131,-8709,1353,157,-12784,0.12,0.23,-43.12,-0.33,-0.02,-41.4,-0.1,-0.02,-20.29
827,50,-8714,1233,75,-12789,-0.09,-0.05,-43.11,-0.33,-0.02,-41.4,-0.1,-0.02,-20.29
765,53,-8728,1174,77,-12803,-0.25,-0.1,-43.12,-0.33,-0.02,-41.4,-0.1,-0.02,-20.29
810,233,-8712,1219,254,-12787,-0.31,0.36,-43.1,-0.33,-0.02,-41.4,-0.1,-0.02,-20.29
831,221,-8722,1239,241,-12797,-0.25,0.36,-43.13,-0.33,-0.02,-41.4,-0.1,-0.02,-20.29
859,74,-8723,1265,96,-12798,-0.05,0.05,-43.13,-0.33,-0.02,-41.4,-0.1,-0.02,-20.29
984,135,-8701,1385,156,-12776,0.2,0.3,-43.11,-0.33,-0.02,-41.4,-0.1,-0.02,-20.29
1090,234,-8699,1487,252,-12775,0.37,0.64,-43.13,-0.33,-0.01,-42.27,-0.1,-0.02,-21.14
1171,186,-8701,1564,204,-12777,0.61,0.6,-43.15,-0.33,-0.01,-42.27,-0.1,-0.02,-21.14
1174,270,-8679,1564,287,-12755,0.56,0.81,-43.1,-0.33,-0.01,-42.27,-0.1,-0.02,-21.14
1164,207,-8703,1551,224,-12780,0.6,0.66,-43.16,-0.33,-0.01,-42.27,-0.1,-0.02,-21.14
1205,156,-8689,1586,175,-12766,0.77,0.59,-43.13,-0.33,-0.01,-42.27,-0.1,-0.02,-21.14
1340,155,-8693,1715,174,-12771,1.1,0.71,-43.17,-0.33,-0.01,-42.27,-0.1,-0.02,-21.14
1293,115,-8676,1664,133,-12754,1.05,0.6,-43.11,-0.33,-0.01,-42.27,-0.1,-0.02,-21.14
1123,102,-8703,1494,119,-12781,0.67,0.43,-43.14,-0.33,-0.01,-42.27,-0.1,-0.02,-21.14
956,162,-8711,1328,176,-12789,0.24,0.43,-43.12,-0.31,0,-43.13,-0.11,-0.02,-22
955,207,-8724,1325,221,-12802,0.2,0.53,-43.16,-0.31,0,-43.13,-0.11,-0.02,-22
1017,152,-8727,1384,166,-12806,0.4,0.47,-43.18,-0.31,0,-43.13,-0.11,-0.02,-22
1023,145,-8709,1388,158,-12788,0.44,0.47,-43.13,-0.31,0,-43.13,-0.11,-0.02,-22
969,167,-8714,1333,179,-12793,0.29,0.48,-43.13,-0.31,0,-43.13,-0.11,-0.02,-22
943,170,-8721,1306,180,-12800,0.23,0.47,-43.14,-0.31,0,-43.13,-0.11,-0.02,-22
878,163,-8709,1240,174,-12788,0.1,0.4,-43.1,-0.31,0,-43.13,-0.11,-0.02,-22
826,163,-8728,1187,174,-12807,-0.01,0.35,-43.14,-0.31,0,-43.13,-0.11,-0.02,-22
722,189,-8722,1083,201,-12801,-0.26,0.31,-43.1,-0.31,0.01,-43.99,-0.11,-0.02,-22.88
735,141,-8737,1095,153,-12816,-0.18,0.21,-43.14,-0.31,0.01,-43.99,-0.11,-0.02,-22.88
747,93,-8731,1106,107,-12810,-0.11,0.12,-43.13,-0.31,0.01,-43.99,-0.11,-0.02,-22.88
742,96,-8731,1101,110,-12810,-0.12,0.12,-43.12,-0.31,0.01,-43.99,-0.11,-0.02,-22.88
692,116,-8745,1053,130,-12824,-0.26,0.11,-43.15,-0.31,0.01,-43.99,-0.11,-0.02,-22.88
678,137,-8742,1040,150,-12821,-0.31,0.15,-43.14,-0.31,0.01,-43.99,-0.11,-0.02,-22.88
700,171,-8744,1063,183,-12823,-0.3,0.25,-43.15,-0.31,0.01,-43.99,-0.11,-0.02,-22.88
683,162,-8742,1047,174,-12821,-0.34,0.21,-43.14,-0.31,0.01,-43.99,-0.11,-0.02,-22.88
670,131,-8739,1034,144,-12818,-0.34,0.13,-43.13,-0.31,0.01,-44.85,-0.12,-0.02,-23.78
675,129,-8732,1039,142,-12811,-0.32,0.12,-43.11,-0.31,0.01,-44.85,-0.12,-0.02,-23.78
651,155,-8727,1016,168,-12806,-0.4,0.16,-43.1,-0.31,0.01,-44.85,-0.12,-0.02,-23.78
684,174,-8732,1049,187,-12811,-0.35,0.23,-43.12,-0.31,0.01,-44.85,-0.12,-0.02,-23.78
718,161,-8733,1082,174,-12812,-0.26,0.24,-43.13,-0.31,0.01,-44.85,-0.12,-0.02,-23.78
701,108,-8721,1067,121,-12800,-0.25,0.1,-43.1,-0.31,0.01,-44.85,-0.12,-0.02,-23.78
740,124,-8725,1105,137,-12804,-0.18,0.17,-43.11,-0.31,0.01,-44.85,-0.12,-0.02,-23.78
728,137,-8728,1094,150,-12807,-0.22,0.18,-43.12,-0.31,0.01,-44.85,-0.12,-0.02,-23.78
746,126,-8730,1113,139,-12808,-0.18,0.17,-43.12,-0.32,0.02,-45.72,-0.13,-0.02,-24.69
745,119,-8734,1115,132,-12812,-0.19,0.16,-43.13,-0.32,0.02,-45.72,-0.13,-0.02,-24.69
749,105,-8730,1121,117,-12808,-0.18,0.13,-43.12,-0.32,0.02,-45.72,-0.13,-0.02,-24.69
707,103,-8737,1083,113,-12815,-0.29,0.08,-43.13,-0.32,0.02,-45.72,-0.13,-0.02,-24.69
692,101,-8729,1071,110,-12807,-0.34,0.07,-43.11,-0.32,0.02,-45.72,-0.13,-0.02,-24.69
676,172,-8739,1058,178,-12816,-0.46,0.22,-43.13,-0.32,0.02,-45.72,-0.13,-0.02,-24.69
605,254,-8733,992,258,-12810,-0.71,0.34,-43.1,-0.32,0.02,-45.72,-0.13,-0.02,-24.69
558,232,-8741,947,236,-12818,-0.81,0.25,-43.11,-0.32,0.02,-45.72,-0.13,-0.02,-24.69
538,194,-8742,928,198,-12818,-0.82,0.14,-43.1,-0.33,0.02,-46.58,-0.13,-0.02,-25.62
649,173,-8743,1037,179,-12820,-0.55,0.18,-43.13,-0.33,0.02,-46.58,-0.13,-0.02,-25.62
717,159,-8740,1103,166,-12817,-0.37,0.21,-43.14,-0.33,0.02,-46.58,-0.13,-0.02,-25.62
685,160,-8743,1071,168,-12820,-0.45,0.18,-43.14,-0.33,0.02,-46.58,-0.13,-0.02,-25.62
681,136,-8738,1068,145,-12815,-0.43,0.12,-43.13,-0.33,0.02,-46.58,-0.13,-0.02,-25.62
812,137,-8752,1199,147,-12829,-0.14,0.23,-43.19,-0.33,0.02,-46.58,-0.13,-0.02,-25.62
722,132,-8704,1111,142,-12780,-0.34,0.14,-43.05,-0.33,0.02,-46.58,-0.13,-0.02,-25.62
607,81,-8746,1001,92,-12822,-0.58,-0.09,-43.13,-0.33,0.02,-46.58,-0.13,-0.02,-25.62
573,204,-8726,968,214,-12802,-0.77,0.15,-43.07,-0.34,0.02,-47.44,-0.14,-0.02,-26.57
584,173,-8756,979,184,-12832,-0.72,0.09,-43.15,-0.34,0.02,-47.44,-0.14,-0.02,-26.57
651,165,-8752,1044,177,-12828,-0.55,0.13,-43.15,-0.34,0.02,-47.44,-0.14,-0.02,-26.57
683,129,-8734,1075,142,-12810,-0.44,0.08,-43.12,-0.34,0.02,-47.44,-0.14,-0.02,-26.57
672,106,-8744,1064,119,-12820,-0.45,0.01,-43.14,-0.34,0.02,-47.44,-0.14,-0.02,-26.57
681,120,-8724,1074,134,-12800,-0.43,0.05,-43.1,-0.34,0.02,-47.44,-0.14,-0.02,-26.57
673,125,-8731,1066,139,-12807,-0.46,0.06,-43.11,-0.34,0.02,-47.44,-0.14,-0.02,-26.57
714,159,-8721,1106,173,-12797,-0.39,0,-43.09,-0.34,0.02,-47.44,-0.14,-0.02,-26.57
712,145,-8727,1104,159,-12803,-0.38,0,-43.11,-0.35,0.02,-48.3,-0.15,-0.02,-27.54
651,117,-8734,1044,131,-12810,-0.5,0,-43.11,-0.35,0.02,-48.3,-0.15,-0.02,-27.54
624,136,-8726,1018,150,-12802,-0.58,0,-43.09,-0.35,0.02,-48.3,-0.15,-0.02,-27.54
690,147,-8737,1083,161,-12813,-0.44,0,-43.13,-0.35,0.02,-48.3,-0.15,-0.02,-27.54
709,139,-8726,1102,153,-12802,-0.39,0,-43.11,-0.35,0.02,-48.3,-0.15,-0.02,-27.54
730,154,-8729,1123,167,-12805,-0.36,0,-43.12,-0.35,0.02,-48.3,-0.15,-0.02,-27.54
690,161,-8737,1084,174,-12813,-0.46,0,-43.12,-0.35,0.02,-48.3,-0.15,-0.02,-27.54
650,143,-8734,1045,156,-12810,-0.54,0,-43.11,-0.35,0.02,-48.3,-0.15,-0.02,-27.54
640,125,-8752,1036,138,-12828,-0.55,0,-43.15,-0.36,0.02,-49.17,-0.15,-0.02,-28.52
630,144,-8747,1026,157,-12823,-0.59,0,-43.14,-0.36,0.02,-49.17,-0.15,-0.02,-28.52
683,162,-8745,1079,175,-12821,-0.49,0,-43.14,-0.36,0.02,-49.17,-0.15,-0.02,-28.52
709,142,-8750,1104,155,-12826,-0.41,0,-43.16,-0.36,0.02,-49.17,-0.15,-0.02,-28.52
703,121,-8733,1099,134,-12809,-0.4,0,-43.12,-0.36,0.02,-49.17,-0.15,-0.02,-28.52
698,130,-8743,1094,143,-12819,-0.43,0,-43.14,-0.36,0.02,-49.17,-0.15,-0.02,-28.52
666,150,-8742,1063,162,-12818,-0.52,0,-43.13,-0.36,0.02,-49.17,-0.15,-0.02,-28.52
659,161,-8738,1057,173,-12814,-0.55,0,-43.12,-0.36,0.02,-49.17,-0.15,-0.02,-28.52
660,153,-8736,1058,165,-12812,-0.55,0,-43.12,-0.37,0.02,-50.03,-0.16,-0.02,-29.52
680,140,-8735,1078,152,-12811,-0.49,0,-43.12,-0.37,0.02,-50.03,-0.16,-0.02,-29.52
699,138,-8739,1097,150,-12815,-0.44,0,-43.13,-0.37,0.02,-50.03,-0.16,-0.02,-29.52
662,164,-8732,1060,176,-12808,-0.55,0,-43.11,-0.37,0.02,-50.03,-0.16,-0.02,-29.52
649,163,-8733,1048,175,-12809,-0.58,0,-43.11,-0.37,0.02,-50.03,-0.16,-0.02,-29.52
693,134,-8726,1092,146,-12802,-0.45,0,-43.1,-0.37,0.02,-50.03,-0.16,-0.02,-29.52
714,110,-8731,1112,123,-12807,-0.39,0,-43.12,-0.37,0.02,-50.03,-0.16,-0.02,-29.52
701,141,-8737,1100,153,-12812,-0.44,0,-43.13,-0.37,0.02,-50.03,-0.16,-0.02,-29.52
666,163,-8735,1066,175,-12810,-0.55,0,-43.11,-0.38,0.02,-50.89,-0.17,-0.02,-30.54
683,162,-8739,1083,174,-12815,-0.51,0,-43.13,-0.38,0.02,-50.89,-0.17,-0.02,-30.54
689,148,-8733,1089,160,-12809,-0.48,0,-43.12,-0.38,0.02,-50.89,-0.17,-0.02,-30.54
685,137,-8728,1086,149,-12803,-0.49,0,-43.1,-0.38,0.02,-50.89,-0.17,-0.02,-30.54
685,143,-8730,1087,155,-12805,-0.5,0,-43.11,-0.38,0.02,-50.89,-0.17,-0.02,-30.54
657,160,-8733,1059,172,-12808,-0.58,0,-43.11,-0.38,0.02,-50.89,-0.17,-0.02,-30.54
659,153,-8743,1062,165,-12818,-0.57,0,-43.13,-0.38,0.02,-50.89,-0.17,-0.02,-30.54
674,144,-8756,1077,157,-12831,-0.53,0,-43.17,-0.38,0.02,-50.89,-0.17,-0.02,-30.54
673,148,-8741,1076,161,-12816,-0.53,0,-43.13,-0.39,0.02,-51.75,-0.18,-0.02,-31.57
688,123,-8736,1090,136,-12811,-0.47,0,-43.12,-0.39,0.02,-51.75,-0.18,-0.02,-31.57
725,90,-8733,1127,104,-12808,-0.36,0,-43.12,-0.39,0.02,-51.75,-0.18,-0.02,-31.57
760,109,-8734,1163,122,-12809,-0.3,0,-43.13,-0.39,0.02,-51.75,-0.18,-0.02,-31.57
752,83,-8745,1157,96,-12820,-0.31,0,-43.16,-0.39,0.02,-51.75,-0.18,-0.02,-31.57
642,171,-8745,1050,182,-12820,-0.65,0,-43.13,-0.39,0.02,-51.75,-0.18,-0.02,-31.57
397,284,-8742,808,293,-12816,-1.31,0,-43.06,-0.39,0.02,-51.75,-0.18,-0.02,-31.57
724,126,-8732,1130,139,-12807,-0.41,0,-43.12,-0.39,0.02,-51.75,-0.18,-0.02,-31.57
806,78,-8735,1209,91,-12810,-0.17,0,-43.15,-0.4,0.02,-52.61,-0.18,-0.02,-32.62
590,170,-8739,996,183,-12814,-0.75,0,-43.11,-0.4,0.02,-52.61,-0.18,-0.02,-32.62
716,94,-8728,1121,108,-12803,-0.39,0,-43.11,-0.4,0.02,-52.61,-0.18,-0.02,-32.62
710,120,-8725,1115,133,-12800,-0.43,0,-43.1,-0.4,0.02,-52.61,-0.18,-0.02,-32.62
656,174,-8727,1062,187,-12802,-0.61,0,-43.09,-0.4,0.02,-52.61,-0.18,-0.02,-32.62
747,141,-8731,1152,154,-12806,-0.37,0,-43.12,-0.4,0.02,-52.61,-0.18,-0.02,-32.62
661,155,-8734,1067,168,-12809,-0.58,0,-43.11,-0.4,0.02,-52.61,-0.18,-0.02,-32.62
658,145,-8731,1065,158,-12806,-0.58,0,-43.1,-0.4,0.02,-52.61,-0.18,-0.02,-32.62
692,132,-8732,1098,145,-12807,-0.49,0,-43.11,-0.41,0.02,-53.48,-0.19,-0.02,-33.69
660,159,-8734,1067,172,-12809,-0.58,0,-43.11,-0.41,0.02,-53.48,-0.19,-0.02,-33.69
683,146,-8733,1089,159,-12808,-0.52,0,-43.11,-0.41,0.02,-53.48,-0.19,-0.02,-33.69
702,124,-8737,1108,138,-12812,-0.46,0,-43.13,-0.41,0.02,-53.48,-0.19,-0.02,-33.69
693,122,-8741,1099,136,-12816,-0.48,0,-43.13,-0.41,0.02,-53.48,-0.19,-0.02,-33.69
664,123,-8729,1071,137,-12804,-0.54,0,-43.1,-0.41,0.02,-53.48,-0.19,-0.02,-33.69
661,133,-8722,1069,146,-12797,-0.56,0,-43.08,-0.41,0.02,-53.48,-0.19,-0.02,-33.69
672,143,-8731,1080,156,-12806,-0.55,0,-43.11,-0.41,0.02,-53.48,-0.19,-0.02,-33.69
678,148,-8730,1086,161,-12805,-0.54,0,-43.11,-0.42,0.02,-54.34,-0.2,-0.02,-34.78
671,142,-8718,1079,155,-12793,-0.55,0,-43.07,-0.42,0.02,-54.34,-0.2,-0.02,-34.78
675,147,-8723,1083,160,-12798,-0.55,0,-43.09,-0.42,0.02,-54.34,-0.2,-0.02,-34.78
686,146,-8718,1094,159,-12793,-0.52,0,-43.08,-0.42,0.02,-54.34,-0.2,-0.02,-34.78
679,151,-8721,1087,164,-12796,-0.54,0,-43.08,-0.42,0.02,-54.34,-0.2,-0.02,-34.78
647,159,-8731,1056,172,-12806,-0.62,0,-43.1,-0.42,0.02,-54.34,-0.2,-0.02,-34.78
682,135,-8732,1090,148,-12807,-0.52,0,-43.11,-0.42,0.02,-54.34,-0.2,-0.02,-34.78
718,123,-8723,1125,137,-12798,-0.43,0,-43.1,-0.42,0.02,-54.34,-0.2,-0.02,-34.78
693,133,-8732,1101,146,-12807,-0.49,0,-43.12,-0.43,0.02,-55.2,-0.21,-0.02,-35.88
676,149,-8748,1084,162,-12823,-0.55,0,-43.15,-0.43,0.02,-55.2,-0.21,-0.02,-35.88
693,147,-8737,1102,160,-12812,-0.51,0,-43.13,-0.43,0.02,-55.2,-0.21,-0.02,-35.88
678,160,-8736,1087,173,-12810,-0.56,0,-43.12,-0.43,0.02,-55.2,-0.21,-0.02,-35.88
684,143,-8730,1093,156,-12804,-0.53,0,-43.1,-0.43,0.02,-55.2,-0.21,-0.02,-35.88
687,136,-8733,1097,149,-12807,-0.52,0,-43.11,-0.43,0.02,-55.2,-0.21,-0.02,-35.88
694,145,-8737,1104,158,-12811,-0.51,0,-43.12,-0.43,0.02,-55.2,-0.21,-0.02,-35.88
687,152,-8733,1097,164,-12807,-0.54,0,-43.11,-0.43,0.02,-55.2,-0.21,-0.02,-35.88
672,156,-8726,1083,168,-12800,-0.57,0,-43.09,-0.44,0.02,-56.06,-0.22,-0.01,-37.01
664,147,-8727,1075,159,-12801,-0.58,0,-43.09,-0.44,0.02,-56.06,-0.22,-0.01,-37.01
686,142,-8729,1097,155,-12803,-0.53,0,-43.1,-0.44,0.02,-56.06,-0.22,-0.01,-37.01
684,130,-8733,1095,143,-12807,-0.52,0,-43.11,-0.44,0.02,-56.06,-0.22,-0.01,-37.01
687,139,-8736,1098,152,-12810,-0.53,0,-43.12,-0.44,0.02,-56.06,-0.22,-0.01,-37.01
678,160,-8735,1089,173,-12809,-0.57,0,-43.12,-0.44,0.02,-56.06,-0.22,-0.01,-37.01
696,147,-8734,1106,160,-12808,-0.51,0,-43.12,-0.44,0.02,-56.06,-0.22,-0.01,-37.01
687,146,-8739,1097,159,-12813,-0.53,0,-43.13,-0.44,0.02,-56.06,-0.22,-0.01,-37.01
678,145,-8741,1089,158,-12815,-0.55,0,-43.13,-0.45,0.02,-56.92,-0.23,-0.01,-38.14
703,129,-8733,1114,142,-12807,-0.48,0,-43.12,-0.45,0.02,-56.92,-0.23,-0.01,-38.14
677,136,-8732,1088,149,-12806,-0.55,0,-43.11,-0.45,0.02,-56.92,-0.23,-0.01,-38.14
669,143,-8732,1081,156,-12806,-0.57,0,-43.11,-0.45,0.02,-56.92,-0.23,-0.01,-38.14
687,158,-8728,1099,171,-12802,-0.55,0,-43.1,-0.45,0.02,-56.92,-0.23,-0.01,-38.14
684,144,-8726,1096,157,-12800,-0.54,0,-43.1,-0.45,0.02,-56.92,-0.23,-0.01,-38.14
687,128,-8728,1099,141,-12802,-0.52,0,-43.1,-0.45,0.02,-56.92,-0.23,-0.01,-38.14
674,130,-8735,1086,143,-12809,-0.56,0,-43.12,-0.45,0.02,-56.92,-0.23,-0.01,-38.14
667,140,-8740,1080,153,-12814,-0.58,0,-43.13,-0.46,0.02,-57.79,-0.24,-0.01,-39.3
667,147,-8740,1080,159,-12814,-0.59,0,-43.13,-0.46,0.02,-57.79,-0.24,-0.01,-39.3
681,148,-8742,1094,161,-12816,-0.56,0,-43.13,-0.46,0.02,-57.79,-0.24,-0.01,-39.3
678,154,-8743,1091,166,-12817,-0.57,0,-43.14,-0.46,0.02,-57.79,-0.24,-0.01,-39.3
691,142,-8740,1104,155,-12814,-0.54,0,-43.13,-0.46,0.02,-57.79,-0.24,-0.01,-39.3
682,138,-8733,1095,151,-12807,-0.55,0,-43.12,-0.46,0.02,-57.79,-0.24,-0.01,-39.3
671,151,-8738,1085,164,-12812,-0.59,0,-43.12,-0.46,0.02,-57.79,-0.24,-0.01,-39.3
681,149,-8732,1095,161,-12806,-0.56,0,-43.11,-0.46,0.02,-57.79,-0.24,-0.01,-39.3
672,142,-8724,1086,154,-12798,-0.58,0,-43.09,-0.47,0.02,-58.64,-0.25,-0.01,-40.46
