Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Acc X,Acc Y,Acc Z,Vel X,Vel Y,Vel Z,DIsp X,Disp Y,Disp Z
0.01412,0.015596,0.002263,-0.00936,-0.011567,0.996517,0,0.123697,0,0.006351,0.011401,0,14.7189,27.4191,6.9e-05
0.01095,0.008993,0.000798,-0.009363,-0.011557,0.996517,0,0,0,0,0.011287,0,14.7189,27.4194,6.9e-05
0.00656,0.012658,-0.005794,-0.009367,-0.01156,0.996517,0,0,0,0,0,0,14.7189,27.4194,6.9e-05
0.015103,0.010712,0.005925,-0.009366,-0.011566,0.996517,0,0.103763,0,0,0.00195,0,14.7189,27.4194,6.9e-05
0.018274,0.011691,0.003483,-0.009363,-0.011568,0.996517,0,0,0,0,0.00193,0,14.7189,27.4194,6.9e-05
0.010459,0.012178,0.006413,-0.00936,-0.011567,0.996517,0.114837,0.131711,0,0.00215,0.004377,0,14.719,27.4195,6.9e-05
0.009728,0.010714,0.005925,-0.009362,-0.011568,0.996517,0.115587,0.117191,0,0.004301,0.006536,0,14.719,27.4196,6.9e-05
0.011198,0.009734,0.007634,-0.009367,-0.011565,0.996517,0,0,0,0.004258,0.006471,0,14.7191,27.4198,6.9e-05
0.006812,0.014616,0.004216,-0.009375,-0.011564,0.996516,0,0,0,0,0,0,14.7191,27.4198,6.9e-05
0.007056,0.016571,-0.011165,-0.009376,-0.011566,0.996516,0,0,0,0,0,0,14.7191,27.4198,6.9e-05
0.010476,0.004371,-0.001155,-0.009377,-0.011573,0.996516,0.11699,0,0,0.002198,0,0,14.7192,27.4198,6.9e-05
0.009491,0.014868,0.003483,-0.009368,-0.011572,0.996517,0.107477,0.144468,0,0.004201,0.002722,0,14.7192,27.4198,6.9e-05
0.005594,0.016815,0.003239,-0.009378,-0.011566,0.996516,0,0.142436,0,0.004159,0.005371,0,14.7193,27.4199,6.9e-05
0.0112,0.011434,0.010563,-0.009369,-0.011556,0.996517,0.116084,0.141164,0,0.006296,0.007967,0,14.7194,27.4201,6.9e-05
0.004608,0.010687,-0.001155,-0.009368,-0.011541,0.996517,0,0.108243,0,0.006233,0.009922,0,14.7196,27.4203,6.9e-05
0.002161,0.008734,0.005192,-0.009363,-0.011541,0.996517,0,0,0,0,0.009823,0,14.7196,27.4205,6.9e-05
0.006309,0.011658,0.003971,-0.009361,-0.011536,0.996517,0,0,0,0,0,0,14.7196,27.4205,6.9e-05
0.009716,0.00799,6.5e-05,-0.00935,-0.01153,0.996517,0.102888,0.106068,0,0.001923,0.001983,0,14.7196,27.4205,6.9e-05
0.009226,0.010678,0.006168,-0.009348,-0.011532,0.996517,0.114049,0.113918,0,0.004047,0.004103,0,14.7197,27.4206,6.9e-05
0.016059,0.019218,0.000797,-0.009346,-0.011528,0.996517,0,0.160773,0,0.004006,0.007085,0,14.7197,27.4207,6.9e-05
0.010206,0.014335,0.006657,-0.009352,-0.011528,0.996517,0.116888,0.146329,0,0.00616,0.009761,0,14.7199,27.4209,6.9e-05
0.011661,0.015062,0.014469,-0.009341,-0.011521,0.996517,0,0.116274,0,0.006099,0.011848,0,14.72,27.4211,6.9e-05
0.013612,0.009192,0.001774,-0.009339,-0.011511,0.996517,0.104317,0,0,0.007996,0.011729,0,14.7201,27.4214,6.9e-05
0.01288,0.003817,0.004215,-0.00934,-0.011507,0.996517,0,0,0,0.007916,0,0,14.7203,27.4214,6.9e-05
0.002133,0.006012,0.001041,-0.009336,-0.011505,0.996518,0,0,0,0,0,0,14.7203,27.4214,6.9e-05
0.013847,0.009669,0.002994,-0.009331,-0.0115,0.996518,0.11322,0.119243,0,0.002116,0.002229,0,14.7203,27.4214,6.9e-05
0.015791,0.016498,0.005191,-0.009322,-0.011493,0.996518,0,0.138832,0,0.002095,0.004817,0,14.7204,27.4215,6.9e-05
0.009931,0.015285,0.002994,-0.009321,-0.011501,0.996518,0,0.130238,0,0,0.007213,0,14.7204,27.4216,6.9e-05
0.011886,0.018456,0.00275,-0.009322,-0.011498,0.996518,0,0.11527,0,0,0.009301,0,14.7204,27.4218,6.9e-05
0.009688,0.013814,-0.007504,-0.009321,-0.011495,0.996518,0,0.099634,0,0,0.011076,0,14.7204,27.422,6.9e-05
0.004565,0.006244,-0.002866,-0.009326,-0.011493,0.996518,0,0,0,0,0.010966,0,14.7204,27.4222,6.9e-05
0.010421,0.010397,0.006412,-0.009322,-0.011496,0.996518,0,0,0,0,0,0,14.7204,27.4222,6.9e-05
0.001142,0.007223,0.001041,-0.009321,-0.011495,0.996518,0,0,0,0,0,0,14.7204,27.4222,6.9e-05
0.008949,0.011624,0.003238,-0.009315,-0.011502,0.996518,0.119207,0,0,0.002228,0,0,14.7204,27.4222,6.9e-05
0.008218,0.008929,-0.003354,-0.009316,-0.011492,0.996518,0,0.137396,0,0.002206,0.002576,0,14.7205,27.4223,6.9e-05
0.012126,0.018443,0.009585,-0.009319,-0.011485,0.996518,0.106147,0.11378,0,0.004185,0.004695,0,14.7205,27.4224,6.9e-05
0.01262,0.008191,0.0069,-0.009324,-0.011487,0.996518,0,0,0,0.004143,0.004648,0,14.7206,27.4225,6.9e-05
0.005534,0.01112,0.005435,-0.009318,-0.011486,0.996518,0,0.117319,0,0,0.0068,0,14.7206,27.4226,6.9e-05
0.008463,0.00233,-0.000668,-0.009318,-0.011485,0.996518,0,0,0,0,0.006732,0,14.7206,27.4227,6.9e-05
0.010904,0.009902,0.001041,-0.009317,-0.011489,0.996518,0.11004,0,0,0.00207,0,0,14.7207,27.4227,6.9e-05
0.014313,0.010629,0.003238,-0.009308,-0.011484,0.996518,0.112713,0.136301,0,0.004163,0.002556,0,14.7207,27.4228,6.9e-05
0.011623,0.012578,0.0069,-0.009303,-0.011479,0.996518,0,0.126123,0,0.004121,0.0049,0,14.7208,27.4229,6.9e-05
0.006248,0.014533,0.00397,-0.0093,-0.011481,0.996518,0,0.124865,0,0,0.007195,0,14.7208,27.423,6.9e-05
0.015285,0.011107,0.008609,-0.009304,-0.011473,0.996518,0,0,0,0,0.007123,0,14.7208,27.4231,6.9e-05
0.011125,0.016226,0.007388,-0.009294,-0.011465,0.996518,0,0.106547,0,0,0.009046,0,14.7208,27.4233,6.9e-05
0.010147,0.010127,0.011538,-0.009293,-0.01147,0.996518,0.104352,0.11318,0,0.001957,0.011078,0,14.7209,27.4235,6.9e-05
0.010884,0.009389,0.005435,-0.009297,-0.011464,0.996519,0,0.105438,0,0.001937,0.012949,0,14.7209,27.4238,6.9e-05
0.007713,0.007931,0.004703,-0.0093,-0.011471,0.996518,0.125056,0.124437,0,0.004265,0.015156,0,14.721,27.424,6.9e-05
0.010394,0.01476,0.004702,-0.009295,-0.011464,0.996518,0.103473,0.136615,0,0.006167,0.017571,0,14.7211,27.4244,6.9e-05
0.002335,0.015731,-0.001401,-0.009293,-0.011459,0.996518,0,0.126392,0,0.006105,0.019772,0,14.7212,27.4248,6.9e-05
0.009662,0.015233,0.004702,-0.009295,-0.011449,0.996519,0.102326,0,0,0.007974,0.019574,0,14.7214,27.4251,6.9e-05
0.00991,0.011562,0.001284,-0.0093,-0.01144,0.996519,0.111677,0,0,0.00999,0,0,14.7216,27.4251,6.9e-05
0.006491,-0.000404,0.002261,-0.009299,-0.011437,0.996519,0,0,0,0.00989,0,0,14.7217,27.4251,6.9e-05
0.011852,0.009848,0.000308,-0.009288,-0.011435,0.996519,0.119575,0.119374,0,0.012041,0.002245,0,14.722,27.4252,6.9e-05
0.015026,0.013021,0.002749,-0.009289,-0.011434,0.996519,0.104419,0.131406,0,0.013882,0.004692,0,14.7222,27.4253,6.9e-05
0.004772,0.017167,0.002505,-0.009289,-0.01143,0.996519,0.115081,0.136709,0,0.015906,0.007214,0,14.7225,27.4254,6.9e-05
0.005024,0.012773,0.004702,-0.009297,-0.01143,0.996519,0,0.125917,0,0.015747,0.009508,0,14.7228,27.4256,6.9e-05
0.011373,0.016913,0.001284,-0.009297,-0.01142,0.996519,0,0,0,0,0.009413,0,14.7228,27.4258,6.9e-05
0.01283,0.006899,0.004458,-0.00929,-0.011416,0.996519,0,0,0,0,0,0,14.7228,27.4258,6.9e-05
0.006976,0.005438,0.003725,-0.009295,-0.011419,0.996519,0,0,0,0,0,0,14.7228,27.4258,6.9e-05
0.009895,0.004702,0.008119,-0.009284,-0.011416,0.996519,0.100721,0,0,0.001884,0,0,14.7229,27.4258,6.9e-05
0.010628,0.01496,-0.00189,-0.009285,-0.011419,0.996519,0.134287,0.123319,0,0.004383,0.002312,0,14.723,27.4258,6.9e-05
0.007944,0.011301,0.002749,-0.009287,-0.011423,0.996519,0.113017,0.138339,0,0.006473,0.004901,0,14.7231,27.4259,6.9e-05
0.009889,0.01423,0.010561,-0.009278,-0.011422,0.996519,0.102458,0.122417,0,0.008333,0.007152,0,14.7233,27.4261,6.9e-05
0.012824,0.013249,0.000551,-0.009284,-0.011418,0.996519,0,0,0,0.00825,0.007081,0,14.7234,27.4262,6.9e-05
0.010871,0.006397,0.000551,-0.009284,-0.011402,0.996519,0.100735,0,0,0.010055,0,0,14.7236,27.4262,6.9e-05
0.00746,0.010798,0.003969,-0.009291,-0.011408,0.996519,0,0,0,0.009955,0,0,14.7238,27.4262,6.9e-05
0.005259,0.011526,0.000307,-0.009287,-0.011404,0.996519,0.100144,0.121431,0,0.01173,0.002273,0,14.724,27.4262,6.9e-05
0.007215,0.008353,6.3e-05,-0.009291,-0.011405,0.996519,0,0.110894,0,0.011612,0.004334,0,14.7242,27.4263,6.9e-05
0.009658,0.012011,0.002504,-0.009292,-0.0114,0.996519,0.102797,0.144874,0,0.013426,0.00701,0,14.7245,27.4265,6.9e-05
0.011614,0.014697,0.002992,-0.009295,-0.011401,0.996519,0,0.12387,0,0.013292,0.009269,0,14.7248,27.4266,6.9e-05
0.005756,0.014933,0.007875,-0.009296,-0.011393,0.996519,0,0,0,0,0.009176,0,14.7248,27.4268,6.9e-05
0.011378,0.011015,0.008363,-0.009303,-0.011381,0.996519,0,0,0,0,0,0,14.7248,27.4268,6.9e-05
0.011625,0.010277,0.001039,-0.009306,-0.011376,0.996519,0,0,0,0,0,0,14.7248,27.4268,6.9e-05
0.012112,0.012474,0.002748,-0.009305,-0.011375,0.996519,0,0,0,0,0,0,14.7248,27.4268,6.9e-05
0.010409,0.009305,0.011537,-0.009311,-0.011381,0.996519,0,0.135414,0,0,0.002532,0,14.7248,27.4269,6.9e-05
0.003083,0.007836,0.006166,-0.009308,-0.011376,0.996519,0,0.123546,0,0,0.004824,0,14.7248,27.4269,6.9e-05
0.014318,0.011498,6.3e-05,-0.009313,-0.011376,0.996519,0.121194,0.147428,0,0.002271,0.007538,0,14.7248,27.4271,6.9e-05
0.012606,0.015391,0.003481,-0.00931,-0.011363,0.996519,0,0.117277,0,0.002249,0.009668,0,14.7248,27.4273,6.9e-05
0.01041,0.014656,-0.002135,-0.009311,-0.01136,0.996519,0,0.104696,0,0,0.011536,0,14.7248,27.4275,6.9e-05
0.003567,0.006112,-0.001158,-0.009304,-0.011361,0.996519,0,0,0,0,0.011421,0,14.7248,27.4277,6.9e-05
0.013575,0.007092,-0.002379,-0.009302,-0.011365,0.996519,0.098517,0,0,0.001853,0,0,14.7249,27.4277,6.9e-05
0.005755,0.00709,0.002504,-0.009295,-0.011363,0.99652,0,0.112434,0,0.001835,0.002117,0,14.7249,27.4278,6.9e-05
0.006,0.008063,0.003725,-0.009296,-0.011359,0.99652,0.102954,0.131699,0,0.003748,0.004567,0,14.725,27.4278,6.9e-05
0.012105,0.011484,0.002992,-0.009297,-0.011362,0.99652,0,0.113596,0,0.00371,0.006655,0,14.7251,27.428,6.9e-05
0.01308,0.012941,0.015443,-0.009296,-0.011354,0.99652,0.101186,0.111115,0,0.005571,0.008674,0,14.7252,27.4281,6.9e-05
0.007473,0.014157,0.000307,-0.009304,-0.01135,0.99652,0,0.115879,0,0.005516,0.010765,0,14.7253,27.4283,6.9e-05
0.004543,0.009509,-0.003844,-0.009304,-0.01134,0.99652,0,0,0,0,0.010658,0,14.7253,27.4285,6.9e-05
0.009902,0.010973,0.002748,-0.009292,-0.01134,0.99652,0.107234,0.098302,0,0.002016,0.012399,0,14.7253,27.4288,6.9e-05
0.015767,0.006336,0.008363,-0.009298,-0.011341,0.99652,0.111703,0,0,0.004096,0.012275,0,14.7254,27.429,6.9e-05
0.0099,0.008045,0.01056,-0.009289,-0.01134,0.99652,0.118633,0.112457,0,0.006282,0.014263,0,14.7255,27.4293,6.9e-05
0.004281,0.012931,-0.000182,-0.009285,-0.011344,0.99652,0,0.124409,0,0.006219,0.01646,0,14.7256,27.4296,6.9e-05
0.013557,0.016103,-0.004332,-0.009285,-0.011342,0.99652,0,0.135318,0,0,0.018847,0,14.7256,27.43,6.9e-05
0.015999,0.013903,0.012025,-0.009285,-0.01134,0.99652,0,0.101084,0,0,0.020563,0,14.7256,27.4304,6.9e-05
0.00795,0.01658,0.002259,-0.009293,-0.011331,0.99652,0,0.099209,0,0,0.022218,0,14.7256,27.4308,6.9e-05
0.005995,0.014374,-0.00775,-0.009291,-0.011322,0.99652,0.100055,0.10473,0,0.001876,0.023959,0,14.7257,27.4312,6.9e-05
0.006728,0.008522,0.004457,-0.009292,-0.01133,0.99652,0,0,0,0.001857,0.02372,0,14.7257,27.4317,6.9e-05
0.011363,0.007062,-0.00067,-0.009288,-0.011334,0.99652,0,0.127156,0,0,0.025865,0,14.7257,27.4322,6.9e-05
0.002087,0.012915,0.006166,-0.009289,-0.011329,0.99652,0,0.156701,0,0,0.028559,0,14.7257,27.4327,6.9e-05
0.007223,0.01584,0.006898,-0.009298,-0.011324,0.99652,0.113914,0.137522,0,0.002136,0.030852,0,14.7257,27.4333,6.9e-05
0.00722,0.008758,0.002015,-0.009295,-0.011321,0.99652,0.106805,0,0,0.004121,0.030543,0,14.7258,27.4339,6.9e-05
0.004523,0.011922,0.003724,-0.009284,-0.011312,0.99652,0,0,0,0.00408,0,0,14.7259,27.4339,6.9e-05
0.006226,0.011913,0.00055,-0.009277,-0.011302,0.99652,0,0.12311,0,0,0.002305,0,14.7259,27.434,6.9e-05
0.004518,0.008243,-0.001647,-0.009279,-0.011295,0.99652,0,0,0,0,0.002282,0,14.7259,27.434,6.9e-05
0.009651,0.010922,0.000306,-0.009285,-0.011288,0.996521,0,0.131488,0,0,0.004732,0,14.7259,27.4341,6.9e-05
0.009659,0.012143,0.0047,-0.009293,-0.011288,0.99652,0,0.120275,0,0,0.006939,0,14.7259,27.4342,6.9e-05
0.009411,0.016532,0.001526,-0.009289,-0.011283,0.996521,0,0.134836,0,0,0.009398,0,14.7259,27.4344,6.9e-05
0.011113,0.006519,-0.001648,-0.009281,-0.01128,0.996521,0,0.099091,0,0,0.011162,0,14.7259,27.4346,6.9e-05
0.012328,0.007489,0.012024,-0.009276,-0.011273,0.996521,0.099005,0,0,0.001864,0.01105,0,14.7259,27.4348,6.9e-05
0.011103,0.007491,0.00885,-0.009272,-0.011275,0.996521,0.113232,0,0,0.003971,0,0,14.726,27.4348,6.9e-05
0.009633,0.006758,0.005677,-0.009267,-0.011275,0.996521,0,0,0,0.003931,0,0,14.7261,27.4348,6.9e-05
0.008895,0.005785,0.005921,-0.009261,-0.011279,0.996521,0,0.105075,0,0,0.001967,0,14.7261,27.4349,6.9e-05
0.008156,0.015052,-0.004822,-0.009254,-0.011268,0.996521,0,0.129705,0,0,0.004379,0,14.7261,27.435,6.9e-05
0.015718,0.015293,0.001282,-0.009248,-0.011265,0.996521,0.113693,0.107739,0,0.002142,0.006365,0,14.7261,27.4351,6.9e-05
0.010344,0.011133,-0.000672,-0.009245,-0.011255,0.996521,0,0,0,0.002121,0.006302,0,14.7262,27.4352,6.9e-05
0.007172,0.009664,-0.000183,-0.009248,-0.011251,0.996521,0.098394,0,0,0.003952,0,0,14.7262,27.4352,6.9e-05
0.006444,0.006484,0.006897,-0.009252,-0.011245,0.996521,0,0,0,0.003913,0,0,14.7263,27.4352,6.9e-05
0.010587,0.010647,0.000305,-0.009244,-0.011257,0.996521,0,0.115868,0,0,0.002169,0,14.7263,27.4352,6.9e-05
0.010098,0.008206,-0.001404,-0.009243,-0.011258,0.996521,0,0.103704,0,0,0.004092,0,14.7263,27.4353,6.9e-05
0.013268,0.017722,-0.001648,-0.00924,-0.011252,0.996521,0.123541,0.136483,0,0.002326,0.006621,0,14.7264,27.4355,6.9e-05
0.012053,0.017238,0.004211,-0.009245,-0.011256,0.996521,0.101578,0.165595,0,0.004221,0.009681,0,14.7264,27.4356,6.9e-05
0.008629,0.016259,-0.001404,-0.00924,-0.011254,0.996521,0,0.121216,0,0.004179,0.011863,0,14.7265,27.4359,6.9e-05
0.006182,0.011368,0.001037,-0.009234,-0.011246,0.996522,0,0.108163,0,0,0.013784,0,14.7265,27.4361,6.9e-05
0.012043,0.012584,-0.001893,-0.009235,-0.011242,0.996522,0,0,0,0,0.013647,0,14.7265,27.4364,6.9e-05
0.008623,0.009163,0.005431,-0.009233,-0.011238,0.996522,0,0,0,0,0,0,14.7265,27.4364,6.9e-05
0.013013,0.011114,0.000305,-0.009229,-0.011236,0.996522,0,0,0,0,0,0,14.7265,27.4364,6.9e-05
0.00569,0.004523,-0.000428,-0.00923,-0.011237,0.996522,0.101748,0.104786,0,0.001903,0.00196,0,14.7266,27.4364,6.9e-05
0.008134,0.015262,0.005187,-0.009232,-0.011234,0.996522,0,0.134192,0,0.001884,0.004473,0,14.7266,27.4365,6.9e-05
0.010336,0.015501,0.003234,-0.009238,-0.011229,0.996522,0,0.115017,0,0,0.006588,0,14.7266,27.4366,6.9e-05
0.010827,0.015248,0.00714,-0.00924,-0.01122,0.996522,0,0.112186,0,0,0.008624,0,14.7266,27.4368,6.9e-05
0.007902,0.010361,-0.000428,-0.009245,-0.011216,0.996522,0,0,0,0,0.008538,0,14.7266,27.437,6.9e-05
0.009608,0.009139,0.001769,-0.009242,-0.011214,0.996522,0.108628,0,0,0.002042,0,0,14.7266,27.437,6.9e-05
0.007902,0.009385,-0.004822,-0.009244,-0.011216,0.996522,0,0,0,0.002022,0,0,14.7267,27.437,6.9e-05
0.005938,0.010113,0.004211,-0.009234,-0.011212,0.996522,0.115186,0.13716,0,0.004168,0.00258,0,14.7267,27.437,6.9e-05
0.007398,0.012068,0.004943,-0.009229,-0.011214,0.996522,0.101192,0.137812,0,0.006029,0.005145,0,14.7269,27.4371,6.9e-05
0.009358,0.01548,-0.006043,-0.009236,-0.011208,0.996522,0,0.116451,0,0.005969,0.007283,0,14.727,27.4373,6.9e-05
0.01082,0.010593,0.008117,-0.009233,-0.011204,0.996522,0,0.103615,0,0,0.009164,0,14.727,27.4374,6.9e-05
0.015213,0.013028,0.011046,-0.009232,-0.011197,0.996522,0,0,0,0,0.009073,0,14.727,27.4376,6.9e-05
0.004235,0.009124,0.004699,-0.00924,-0.011199,0.996522,0,0,0,0,0,0,14.727,27.4376,6.9e-05
0.002766,0.006926,-0.007753,-0.009236,-0.011199,0.996522,0,0,0,0,0,0,14.727,27.4376,6.9e-05
0.012287,0.014246,0.002257,-0.009235,-0.011195,0.996522,0.100099,0.116894,0,0.00188,0.002195,0,14.727,27.4377,6.9e-05
0.013755,0.00838,0.00714,-0.009238,-0.011188,0.996522,0.103792,0.109013,0,0.003812,0.004223,0,14.7271,27.4377,6.9e-05
0.014245,0.006663,-0.006043,-0.00924,-0.01118,0.996522,0.099296,0.112584,0,0.005641,0.006297,0,14.7272,27.4379,6.9e-05
0.011072,0.014956,-0.000673,-0.00924,-0.011172,0.996522,0,0,0,0.005585,0.006234,0,14.7273,27.438,6.9e-05
0.00546,0.008608,0.004943,-0.009244,-0.011172,0.996522,0,0,0,0,0,0,14.7273,27.438,6.9e-05
0.010589,0.008119,0.009093,-0.009246,-0.011171,0.996522,0,0.101908,0,0,0.001906,0,14.7273,27.438,6.9e-05
0.010097,0.013988,0.000304,-0.009242,-0.01118,0.996522,0,0.106502,0,0,0.003883,0,14.7273,27.4381,6.9e-05
0.010094,0.01057,0.008117,-0.00924,-0.01118,0.996522,0.121992,0.15003,0,0.002287,0.006657,0,14.7273,27.4382,6.9e-05
0.009118,0.00789,0.002013,-0.00924,-0.011185,0.996522,0.120638,0.115351,0,0.004531,0.008758,0,14.7274,27.4384,6.9e-05
0.006437,0.024976,0.002746,-0.009244,-0.011182,0.996522,0,0.159153,0,0.004486,0.011662,0,14.7275,27.4386,6.9e-05
0.008634,0.012757,-0.002137,-0.009244,-0.01117,0.996522,0,0.118601,0,0,0.013772,0,14.7275,27.4389,6.9e-05
0.006923,0.012753,0.006407,-0.009242,-0.011166,0.996522,0,0,0,0,0.013634,0,14.7275,27.4391,6.9e-05
0.009601,0.007621,0.00128,-0.009235,-0.011161,0.996522,0,0,0,0,0,0,14.7275,27.4391,6.9e-05
0.014483,0.008362,0.001036,-0.009234,-0.01117,0.996522,0,0,0,0,0,0,14.7275,27.4391,6.9e-05
0.01228,0.002505,0.00714,-0.009228,-0.011172,0.996522,0.099352,0,0,0.001858,0,0,14.7276,27.4391,6.9e-05
0.004477,0.013008,0.005919,-0.009237,-0.011176,0.996522,0.114778,0.1082,0,0.003992,0.002029,0,14.7276,27.4392,6.9e-05
0.007652,0.012517,0.002257,-0.009238,-0.011175,0.996522,0,0.133736,0,0.003952,0.004523,0,14.7277,27.4392,6.9e-05
0.007407,0.01471,0.004454,-0.009238,-0.01117,0.996522,0,0.109248,0,0,0.006529,0,14.7277,27.4394,6.9e-05
0.010092,0.013727,0.006651,-0.009237,-0.011163,0.996522,0,0.099266,0,0,0.008324,0,14.7277,27.4395,6.9e-05
0.009847,0.007621,0.002745,-0.009236,-0.011161,0.996522,0,0,0,0,0.008241,0,14.7277,27.4397,6.9e-05
0.008386,0.009326,0.002745,-0.00924,-0.011157,0.996522,0,0,0,0,0,0,14.7277,27.4397,6.9e-05
0.00132,0.014211,-0.002382,-0.009254,-0.01116,0.996522,0,0.132922,0,0,0.002484,0,14.7277,27.4397,6.9e-05
0.009128,0.01103,0.009581,-0.00925,-0.011152,0.996522,0,0.124816,0,0,0.004811,0,14.7277,27.4398,6.9e-05
0.013039,0.013462,0.004698,-0.009255,-0.011143,0.996523,0,0.13709,0,0,0.007334,0,14.7277,27.44,6.9e-05
0.010834,0.008085,0.01129,-0.009247,-0.011136,0.996523,0.101364,0,0,0.001901,0.00726,0,14.7277,27.4401,6.9e-05
0.009613,0.013452,0.000304,-0.009246,-0.011133,0.996523,0,0,0,0.001882,0,0,14.7278,27.4401,6.9e-05
0.003507,0.010516,0.000792,-0.009245,-0.011127,0.996523,0,0.099439,0,0,0.001862,0,14.7278,27.4401,6.9e-05
0.008388,0.003428,0.003721,-0.009243,-0.011119,0.996523,0,0,0,0,0.001843,0,14.7278,27.4402,6.9e-05
0.010098,0.010022,0.007139,-0.009243,-0.011121,0.996523,0.109282,0.132661,0,0.002046,0.004308,0,14.7278,27.4403,6.9e-05
0.004482,0.011494,0.002012,-0.009243,-0.011128,0.996523,0,0.139377,0,0.002025,0.006884,0,14.7279,27.4404,6.9e-05
0.013023,0.014422,5.9e-05,-0.009238,-0.011126,0.996523,0.11462,0.144955,0,0.004157,0.009536,0,14.7279,27.4406,6.9e-05
0.010824,0.011976,0.003965,-0.009237,-0.011121,0.996523,0,0,0,0.004115,0.009441,0,14.728,27.4408,6.9e-05
0.01204,0.011971,0.002989,-0.009232,-0.011116,0.996523,0,0,0,0,0,0,14.728,27.4408,6.9e-05
0.015451,0.00977,0.006407,-0.009226,-0.011113,0.996523,0,0,0,0,0,0,14.728,27.4408,6.9e-05
0.007393,0.010503,5.9e-05,-0.009224,-0.011113,0.996523,0,0,0,0,0,0,14.728,27.4408,6.9e-05
0.010807,0.008558,0.0025,-0.00922,-0.011121,0.996523,0.098549,0,0,0.001842,0,0,14.7281,27.4408,6.9e-05
0.008367,0.014424,0.000547,-0.009221,-0.011128,0.996523,0.126023,0,0,0.004185,0,0,14.7281,27.4408,6.9e-05
0.007883,0.012223,-0.00165,-0.009226,-0.011124,0.996523,0,0.152286,0,0.004143,0.002855,0,14.7282,27.4408,6.9e-05
0.008851,0.011486,0.002012,-0.009217,-0.01112,0.996523,0,0.116128,0,0,0.005017,0,14.7282,27.4409,6.9e-05
0.018127,0.01563,0.006651,-0.009216,-0.011113,0.996523,0,0,0,0,0.004967,0,14.7282,27.441,6.9e-05
0.002988,0.010987,0.001768,-0.009214,-0.01111,0.996523,0,0,0,0,0,0,14.7282,27.441,6.9e-05
5.4e-05,0.009283,0.007627,-0.009209,-0.011114,0.996523,0,0.100577,0,0,0.001881,0,14.7282,27.441,6.9e-05
0.013479,0.009287,0.006895,-0.009206,-0.011118,0.996523,0.101707,0.10173,0,0.001906,0.003769,0,14.7282,27.4411,6.9e-05
0.008098,0.010266,0.004209,-0.009196,-0.01112,0.996523,0.122805,0.11107,0,0.004196,0.005819,0,14.7283,27.4412,6.9e-05
0.011276,0.016611,0.003965,-0.009201,-0.011118,0.996523,0.103836,0.135426,0,0.006105,0.008306,0,14.7284,27.4414,6.9e-05
0.009324,0.018559,0.003721,-0.009202,-0.011113,0.996523,0,0.134352,0,0.006044,0.010748,0,14.7286,27.4416,6.9e-05
0.012261,0.009527,0.003233,-0.009209,-0.011114,0.996523,0,0.099024,0,0,0.012501,0,14.7286,27.4418,6.9e-05
0.011285,0.011237,0.003965,-0.009209,-0.011115,0.996523,0,0,0,0,0.012376,0,14.7286,27.4421,6.9e-05
0.006404,0.007572,0.000547,-0.009212,-0.011112,0.996523,0,0,0,0,0,0,14.7286,27.4421,6.9e-05
0.013236,0.007323,0.001524,-0.009208,-0.011107,0.996523,0.124814,0.120662,0,0.002334,0.002257,0,14.7286,27.4421,6.9e-05
0.009323,0.011715,-0.000674,-0.009201,-0.011105,0.996523,0.108161,0.104009,0,0.004343,0.004188,0,14.7287,27.4422,6.9e-05
0.011034,0.013663,0.0025,-0.009203,-0.0111,0.996523,0.102358,0.149959,0,0.006232,0.006978,0,14.7288,27.4423,6.9e-05
0.00884,0.016585,0.002988,-0.009206,-0.011091,0.996524,0.10107,0.14729,0,0.00807,0.009677,0,14.729,27.4425,6.9e-05
0.015433,0.008282,0.001768,-0.009207,-0.011089,0.996523,0,0,0,0.007989,0.00958,0,14.7291,27.4427,6.9e-05
0.005175,0.012672,0.005186,-0.009203,-0.011085,0.996523,0,0,0,0,0,0,14.7291,27.4427,6.9e-05
0.006631,0.0051,-0.002383,-0.009194,-0.011082,0.996524,0,0,0,0,0,0,14.7291,27.4427,6.9e-05
0.009559,0.019999,0.004941,-0.009193,-0.011088,0.996524,0,0,0,0,0,0,14.7291,27.4427,6.9e-05
0.010534,0.007305,0.006162,-0.009191,-0.011089,0.996524,0.101101,0.111703,0,0.001891,0.002089,0,14.7292,27.4427,6.9e-05
0.005899,0.014627,0.009092,-0.009194,-0.011087,0.996524,0,0.121343,0,0.001872,0.004348,0,14.7292,27.4428,6.9e-05
0.011519,0.012417,-0.000186,-0.0092,-0.011074,0.996524,0,0.098057,0,0,0.006145,0,14.7292,27.4429,6.9e-05
0.01102,0.012164,0.008115,-0.009189,-0.011066,0.996524,0.10737,0,0,0.002022,0.006084,0,14.7292,27.4431,6.9e-05
0.012484,0.006048,0.003476,-0.009188,-0.011052,0.996524,0,0,0,0.002002,0,0,14.7293,27.4431,6.9e-05
0.00418,0.005557,0.008115,-0.009185,-0.01105,0.996524,0,0,0,0,0,0,14.7293,27.4431,6.9e-05
0.007107,0.003842,-0.00336,-0.009182,-0.011044,0.996524,0.11037,0.100087,0,0.002064,0.001872,0,14.7293,27.4431,6.9e-05
0.007353,0.009952,0.003476,-0.009184,-0.01105,0.996524,0,0.108436,0,0.002043,0.0039,0,14.7293,27.4432,6.9e-05
