0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999636,-0.0253339,-0.00863536,0.00326858,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
0.999633,-0.0253414,-0.00861325,0.00414093,0,0,0
